MP,GS,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Date,TSA,TS,Player_Name,percentage_of_TS
26.0,0.0,5.0,10.0,0.5,3.0,6.0,0.5,4.0,5.0,0.8,2.0,7.0,9.0,2.0,2.0,0.0,0.0,5.0,17.0,16.5,2023-04-04,0.6967213114754098,15.0,jay_huff,0.23076923076923078
23.0,0.0,4.0,7.0,0.571,1.0,2.0,0.5,4.0,4.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,2.0,5.0,13.0,9.8,2023-04-07,0.7420091324200914,11.0,jay_huff,0.18972332015810275
